,gameid,sessionid,playerguid,framenumber,frametime_ms,posX,posY,posZ,viewW,viewX,viewY,viewZ,tickflags,stateflags,fov,health,weapon_id
2244,185,4959622521724689016,Beginner,14028,31,-51990.6328125,25718.81640625,1316.5196533203125,0.8913333415985107,0.0351116880774498,0.07008926570415497,-0.4465194046497345,0,1,90,600,11
2245,185,4959622521724689016,Beginner,14030,31,-51979.5546875,25727.154296875,1316.5196533203125,0.8592150807380676,0.031734857708215714,0.053696658462285995,-0.5077981948852539,0,1,90,600,11
2246,185,4959622521724689016,Beginner,14032,32,-51960.0859375,25739.220703125,1316.5196533203125,0.8542073965072632,0.03154833987355232,0.05219167470932007,-0.516343355178833,0,1,90,600,11
2247,185,4959622521724689016,Beginner,14034,31,-51939.99609375,25750.64453125,1316.5196533203125,0.8539892435073853,0.031766489148139954,0.052507076412439346,-0.5166587829589844,0,1,90,600,11
2248,185,4959622521724689016,Beginner,14036,29,-51938.125,25753.5625,1316.5196533203125,0.8540165424346924,0.03173920884728432,0.05246765911579132,-0.5166193246841431,0,1,90,600,11
2249,185,4959622521724689016,Beginner,14038,29,-51945.1640625,25758.609375,1316.5196533203125,0.8541231155395508,0.031654875725507736,0.05235091224312782,-0.516460120677948,0,1,90,600,11
2250,185,4959622521724689016,Beginner,14040,32,-51956.6875,25766.8046875,1316.5196533203125,0.8541801571846008,0.03157559409737587,0.05223110690712929,-0.5163828134536743,0,1,90,600,11
2251,185,4959622521724689016,Beginner,14042,33,-51953.73046875,25778.142578125,1316.5196533203125,0.8488426804542542,0.03305599093437195,0.05345694348216057,-0.524895966053009,0,1,90,600,11
2252,185,4959622521724689016,Beginner,14044,30,-51944.125,25787.41796875,1316.5196533203125,0.8483138680458069,0.03310978785157204,0.05342364311218262,-0.5257502198219299,0,1,90,600,11
2253,185,4959622521724689016,Beginner,14046,33,-51923.01953125,25801.572265625,1316.5196533203125,0.8486381769180298,0.03335085138678551,0.053893350064754486,-0.5251632332801819,0,1,90,600,11
2254,185,4959622521724689016,Beginner,14048,34,-51898.74609375,25815.447265625,1316.5196533203125,0.8484438061714172,0.033545251935720444,0.05416686087846756,-0.5254367589950562,0,1,90,600,11
2255,185,4959622521724689016,Beginner,14050,31,-51893.98046875,25818.25390625,1316.5196533203125,0.8484715819358826,0.033517468720674515,0.05412779375910759,-0.5253977179527283,0,1,90,600,11
2256,185,4959622521724689016,Beginner,14052,31,-51897.43359375,25816.88671875,1316.5196533203125,0.8512999415397644,0.033742740750312805,0.0551687553524971,-0.5206786394119263,0,1,90,600,11
2257,185,4959622521724689016,Beginner,14054,33,-51909.24609375,25815.0,1316.5196533203125,0.8708635568618774,0.03337154537439346,0.059707291424274445,-0.4867422878742218,0,1,90,600,11
2258,185,4959622521724689016,Beginner,14056,31,-51929.796875,25816.95703125,1316.5196533203125,0.9078166484832764,0.03057033009827137,0.06722711026668549,-0.4128134250640869,0,1,90,600,11
2259,185,4959622521724689016,Beginner,14058,33,-51959.4140625,25819.0390625,1316.5196533203125,0.9420779347419739,0.023266512900590897,0.06685882806777954,-0.32783806324005127,0,1,90,600,11
2260,185,4959622521724689016,Beginner,14060,28,-51987.48828125,25818.373046875,1316.5196533203125,0.960334837436676,0.0177136342972517,0.06274332851171494,-0.27112075686454773,0,1,90,600,11
2261,185,4959622521724689016,Beginner,14062,32,-52032.25,25812.720703125,1316.243896484375,0.961567223072052,0.017135612666606903,0.06171293929219246,-0.2669949531555176,0,1,90,600,11
2262,185,4959622521724689016,Beginner,14064,33,-52079.6484375,25799.2421875,1316.509033203125,0.9616014957427979,0.017248697578907013,0.06217801570892334,-0.26675623655319214,0,1,90,600,11
2263,185,4959622521724689016,Beginner,14066,30,-52119.1875,25769.49609375,1316.509033203125,0.96198570728302,0.017506834119558334,0.06354589760303497,-0.26502618193626404,0,1,90,600,11
2264,185,4959622521724689016,Beginner,14068,30,-52137.375,25740.275390625,1316.7786865234375,0.9635781049728394,0.017085419967770576,0.0635119080543518,-0.259213387966156,0,1,90,600,11
2265,185,4959622521724689016,Beginner,14070,30,-52137.234375,25705.220703125,1316.7786865234375,0.9648216366767883,0.016640357673168182,0.0630364716053009,-0.2546934485435486,0,1,90,600,11
2266,185,4959622521724689016,Beginner,14072,32,-52117.21875,25674.130859375,1316.7786865234375,0.9647137522697449,0.016471585258841515,0.062239937484264374,-0.2553081810474396,0,1,90,600,11
2267,185,4959622521724689016,Beginner,14074,32,-52085.765625,25645.576171875,1316.7786865234375,0.9648404717445374,0.016233621165156364,0.06141217052936554,-0.2550447881221771,0,1,90,600,11
2268,185,4959622521724689016,Beginner,14076,33,-52049.43359375,25619.8359375,1316.7786865234375,0.9650623202323914,0.016592079773545265,0.06309866160154343,-0.2537675201892853,0,1,90,600,11
2269,185,4959622521724689016,Beginner,14078,32,-52016.60546875,25598.982421875,1316.7786865234375,0.9648309350013733,0.016832610592246056,0.06382674723863602,-0.2544485628604889,0,1,90,600,11
2270,185,4959622521724689016,Beginner,14080,34,-51965.3359375,25568.193359375,1315.2081298828125,0.9656238555908203,0.01683509349822998,0.06471610069274902,-0.25119513273239136,0,1,90,600,11
2271,185,4959622521724689016,Beginner,14082,32,-51909.6171875,25536.1328125,1305.9459228515625,0.9677983522415161,0.016673702746629715,0.06663291156291962,-0.24217435717582703,0,1,90,600,11
2272,185,4959622521724689016,Beginner,14084,33,-51853.390625,25504.96875,1288.8450927734375,0.967978835105896,0.01648479700088501,0.06603927910327911,-0.24162791669368744,0,1,90,600,11
2273,185,4959622521724689016,Beginner,14088,33,-51754.03125,25452.220703125,1240.1197509765625,0.9811277985572815,0.012106462381780148,0.06542447209358215,-0.18155264854431152,0,1,90,600,11
2274,185,4959622521724689016,Beginner,14086,29,-51811.02734375,25481.947265625,1268.755126953125,0.970070481300354,0.0157993882894516,0.06571481376886368,-0.23322778940200806,0,1,90,600,11
2275,185,4959622521724689016,Beginner,14090,30,-51695.23046875,25426.3046875,1206.02294921875,0.9946340322494507,0.0048268744722008705,0.054791588336229324,-0.08762246370315552,0,1,90,600,11
2276,185,4959622521724689016,Beginner,14092,30,-51648.6015625,25411.396484375,1190.3465576171875,0.9984627366065979,0.0015363726997748017,0.038501083850860596,-0.03984331712126732,0,1,90,600,11
2277,185,4959622521724689016,Beginner,14094,29,-51590.23828125,25399.517578125,1167.941162109375,-0.9997012615203857,0.00011488587915664539,-0.023965880274772644,-0.004792294930666685,0,1,90,600,11
2278,185,4959622521724689016,Beginner,14096,35,-51523.39453125,25392.9609375,1154.3822021484375,-0.9989925026893616,0.000713353103492409,-0.04144739732146263,-0.017193704843521118,0,1,90,600,11
2279,185,4959622521724689016,Beginner,14098,32,-51459.14453125,25391.0234375,1141.7330322265625,-0.998977780342102,0.0006958337035030127,-0.0420704185962677,-0.016522830352187157,0,1,90,600,11
2280,185,4959622521724689016,Beginner,14100,31,-51397.75390625,25407.521484375,1133.317626953125,-0.9989614486694336,0.0006795247318223119,-0.04269338399171829,-0.015899864956736565,0,1,90,600,11
2281,185,4959622521724689016,Beginner,14102,31,-51355.91015625,25431.380859375,1130.0364990234375,-0.9989523887634277,0.0006704214029014111,-0.0430288203060627,-0.015564429573714733,0,1,90,600,11
2282,185,4959622521724689016,Beginner,14104,32,-51304.97265625,25470.544921875,1127.5556640625,-0.9989483952522278,0.0006664510583505034,-0.043172575533390045,-0.015420674346387386,0,1,90,600,11
2283,185,4959622521724689016,Beginner,14106,30,-51257.4453125,25513.818359375,1127.271728515625,-0.9989523887634277,0.0006704214029014111,-0.0430288203060627,-0.015564429573714733,0,1,90,600,11
2284,185,4959622521724689016,Beginner,14108,32,-51223.046875,25547.59765625,1128.053466796875,-0.9989606738090515,0.0006815713713876903,-0.042693350464105606,-0.015947751700878143,0,1,90,600,11
2285,185,4959622521724689016,Beginner,14110,29,-51167.453125,25578.423828125,1125.2066650390625,-0.9989789724349976,0.0006970560643821955,-0.042022496461868286,-0.01657075248658657,0,1,90,600,11
2286,185,4959622521724689016,Beginner,14112,33,-51115.83203125,25593.51171875,1118.924072265625,-0.9989944696426392,0.0007125288830138743,-0.0413995087146759,-0.017193740233778954,0,1,90,600,11
2287,185,4959622521724689016,Beginner,14114,30,-51051.61328125,25625.076171875,1113.9775390625,-0.9990094304084778,0.0007302758749574423,-0.04072854295372963,-0.01791255921125412,0,1,90,600,11
2288,185,4959622521724689016,Beginner,14116,31,-51000.28125,25663.71484375,1114.79541015625,-0.9995567798614502,0.000177412002813071,-0.02914096787571907,-0.00608536321669817,0,1,90,600,11
2289,185,4959622521724689016,Beginner,14118,30,-50952.49609375,25706.626953125,1115.8231201171875,0.9853901267051697,0.0037723027635365725,0.022015893831849098,-0.1688411980867386,0,1,90,600,11
2290,185,4959622521724689016,Beginner,14120,28,-50930.359375,25730.583984375,1117.248779296875,0.8487861156463623,0.012080829590559006,0.019411642104387283,-0.5282418131828308,0,1,90,600,11
2291,185,4959622521724689016,Beginner,14122,31,-50895.30078125,25754.634765625,1113.9761962890625,0.6376705765724182,0.0345274843275547,0.02863081730902195,-0.7690021991729736,0,1,90,600,11
2292,185,4959622521724689016,Beginner,14124,30,-50853.59375,25763.5703125,1106.986083984375,0.6367778778076172,0.04350697994232178,0.03602752834558487,-0.7689753770828247,0,1,90,600,11
2293,185,4959622521724689016,Beginner,14126,32,-50810.8203125,25763.404296875,1098.5355224609375,0.6361986994743347,0.04408612474799156,0.03645370528101921,-0.7694015502929688,0,1,90,600,11
2294,185,4959622521724689016,Beginner,14128,30,-50778.08203125,25768.24609375,1091.886474609375,0.6370373964309692,0.039337798953056335,0.03258144482970238,-0.7691386938095093,0,1,90,600,11
2295,185,4959622521724689016,Beginner,14130,32,-50730.35546875,25785.3671875,1096.5296630859375,0.5235804915428162,0.044717881828546524,0.027533652260899544,-0.8503562211990356,0,1,90,600,11
2296,185,4959622521724689016,Beginner,14132,30,-50674.64453125,25803.125,1114.153076171875,0.3807811141014099,0.05067010223865509,0.02090292237699032,-0.9230391979217529,0,1,90,600,11
2297,185,4959622521724689016,Beginner,14134,30,-50616.0,25814.095703125,1129.0799560546875,0.3709541857242584,0.050089750438928604,0.02004244364798069,-0.9270827174186707,0,1,90,600,11
2298,185,4959622521724689016,Beginner,14136,30,-50582.7734375,25835.49609375,1138.552978515625,0.37136369943618774,0.049636755138635635,0.019886033609509468,-0.9269464612007141,0,1,90,600,11
2299,185,4959622521724689016,Beginner,14138,35,-50555.19140625,25879.896484375,1151.1295166015625,0.3719923496246338,0.04931243509054184,0.019794518128037453,-0.9267136454582214,0,1,90,600,11
2300,185,4959622521724689016,Beginner,14140,31,-50539.078125,25935.796875,1160.7408447265625,0.38107919692993164,0.0492040254175663,0.020314686000347137,-0.9230086207389832,0,1,90,600,11
2301,185,4959622521724689016,Beginner,14142,30,-50531.91796875,25995.0,1168.5791015625,0.581337034702301,0.04370955377817154,0.03129751607775688,-0.8118849396705627,0,1,90,600,11
2302,185,4959622521724689016,Beginner,14144,31,-50526.17578125,26038.787109375,1173.8402099609375,0.9096988439559937,0.014052198268473148,0.030886424705386162,-0.4138798415660858,0,1,90,600,11
2303,185,4959622521724689016,Beginner,14146,31,-50515.3671875,26062.30859375,1177.32763671875,0.9654911756515503,0.0006741305696777999,0.0024992688558995724,-0.2604230046272278,0,1,90,600,11
2304,185,4959622521724689016,Beginner,14148,34,-50497.37890625,26095.57421875,1182.2362060546875,0.9380018711090088,0.000947106396779418,0.002563005778938532,-0.3466194272041321,0,1,90,600,11
2305,185,4959622521724689016,Beginner,14150,31,-50475.05078125,26126.013671875,1186.5166015625,0.8538461923599243,0.014629493467509747,0.02403268590569496,-0.5197644829750061,0,1,90,600,11
2306,185,4959622521724689016,Beginner,14152,32,-50445.61328125,26149.5625,1190.869140625,0.7679818272590637,0.020276114344596863,0.024342643097043037,-0.6396875977516174,0,1,90,600,11
2307,185,4959622521724689016,Beginner,14154,32,-50419.4140625,26161.490234375,1193.8955078125,0.6970616579055786,0.02280774898827076,0.022195039317011833,-0.7163045406341553,0,1,90,600,11
2308,185,4959622521724689016,Beginner,14156,30,-50377.328125,26167.947265625,1197.345947265625,0.5223164558410645,0.03790843114256859,0.023250818252563477,-0.8515914082527161,0,1,90,600,11
2309,185,4959622521724689016,Beginner,14158,32,-50343.92578125,26150.359375,1198.7269287109375,0.41901707649230957,0.05478765070438385,0.025339661166071892,-0.9059695601463318,0,1,90,600,11
2310,185,4959622521724689016,Beginner,14160,33,-50331.51171875,26122.53515625,1197.994873046875,0.41935962438583374,0.05495161563158035,0.025441082194447517,-0.9057983160018921,0,1,90,600,11
2311,185,4959622521724689016,Beginner,14162,35,-50338.49609375,26108.287109375,1196.62353515625,0.4194066822528839,0.05482013523578644,0.025383401662111282,-0.9057860970497131,0,1,90,600,11
2312,185,4959622521724689016,Beginner,14164,32,-50359.53125,26095.490234375,1194.0263671875,0.4191570580005646,0.054436590522527695,0.025186797603964806,-0.9059302806854248,0,1,90,600,11
2313,185,4959622521724689016,Beginner,14166,30,-50390.9609375,26086.720703125,1190.515625,0.4186960756778717,0.0538417212665081,0.024877101182937622,-0.9061874747276306,0,1,90,600,11
2314,185,4959622521724689016,Beginner,14168,32,-50431.8984375,26079.931640625,1186.4727783203125,0.4180198609828949,0.053165484219789505,0.024515187367796898,-0.9065493941307068,0,1,90,600,11
2315,185,4959622521724689016,Beginner,14170,35,-50468.671875,26075.416015625,1182.868896484375,0.4175088107585907,0.05278835445642471,0.024304475635290146,-0.9068126082420349,0,1,90,600,11
2316,185,4959622521724689016,Beginner,14172,32,-50524.46875,26069.71484375,1177.4722900390625,0.4169975519180298,0.05241098999977112,0.024094201624393463,-0.9070752859115601,0,1,90,600,11
2317,185,4959622521724689016,Beginner,14174,31,-50581.32421875,26064.55859375,1171.151123046875,0.41811636090278625,0.05116519704461098,0.02359580621123314,-0.9066444039344788,0,1,90,600,11
2318,185,4959622521724689016,Beginner,14176,34,-50638.09375,26064.666015625,1166.3065185546875,0.41815415024757385,0.051381368190050125,0.023698484525084496,-0.9066120386123657,0,1,90,600,11
2319,185,4959622521724689016,Beginner,14178,32,-50691.8203125,26083.517578125,1163.4326171875,0.4185749888420105,0.051891401410102844,0.023963898420333862,-0.9063817858695984,0,1,90,600,11
2320,185,4959622521724689016,Beginner,14180,34,-50729.1640625,26104.431640625,1162.4759521484375,0.41904133558273315,0.05231313779950142,0.02419213578104973,-0.9061359763145447,0,1,90,600,11
2321,185,4959622521724689016,Beginner,14182,33,-50769.484375,26143.046875,1164.086669921875,0.3932918608188629,0.05969889461994171,0.025600995868444443,-0.9171162247657776,0,1,90,600,11
2322,185,4959622521724689016,Beginner,14184,31,-50791.11328125,26195.5390625,1170.9500732421875,0.21519583463668823,0.06576307862997055,0.014526046812534332,-0.9742458462715149,0,1,90,600,11
2323,185,4959622521724689016,Beginner,14186,31,-50793.4921875,26238.158203125,1176.090576171875,0.10284540057182312,0.05870985612273216,0.006080941762775183,-0.992944598197937,0,1,90,600,11
2324,185,4959622521724689016,Beginner,14188,31,-50780.24609375,26293.517578125,1184.8948974609375,0.06808613985776901,0.059889018535614014,0.0040945145301520824,-0.995871901512146,0,1,90,600,11
2325,185,4959622521724689016,Beginner,14190,35,-50764.734375,26348.283203125,1191.5855712890625,0.05643212050199509,0.060315001755952835,0.0034153941087424755,-0.9965770840644836,0,1,90,600,11
2326,185,4959622521724689016,Beginner,14192,32,-50760.30859375,26405.16015625,1197.6844482421875,0.05437793210148811,0.06027413532137871,0.003288453910499811,-0.9966941475868225,0,1,90,600,11
2327,185,4959622521724689016,Beginner,14194,33,-50746.05078125,26460.23046875,1203.3809814453125,0.053567688912153244,0.05965563654899597,0.003205952001735568,-0.9967755079269409,0,1,90,600,11
2328,185,4959622521724689016,Beginner,14196,33,-50728.9453125,26499.447265625,1207.4403076171875,0.052899934351444244,0.05927549675107002,0.0031456288415938616,-0.9968340396881104,0,1,90,600,11
2329,185,4959622521724689016,Beginner,14198,30,-50717.5625,26555.28125,1211.873779296875,0.052040815353393555,0.058943673968315125,0.0030770183075219393,-0.9968991279602051,0,1,90,600,11
2330,185,4959622521724689016,Beginner,14200,31,-50715.13671875,26612.29296875,1216.1070556640625,0.05141955986618996,0.05894558131694794,0.0030402853153645992,-0.9969313740730286,0,1,90,600,11
2331,185,4959622521724689016,Beginner,14202,33,-50721.92578125,26668.34375,1219.5435791015625,0.0512273795902729,0.05928069353103638,0.0030461724381893873,-0.9969214200973511,0,1,90,600,11
2332,185,4959622521724689016,Beginner,14204,33,-50740.765625,26706.697265625,1221.6495361328125,0.051369570195674896,0.05966256186366081,0.003074397798627615,-0.99689120054245,0,1,90,600,11
2333,185,4959622521724689016,Beginner,14206,33,-50775.625,26751.82421875,1223.756591796875,0.0519409216940403,0.060329779982566833,0.00314357690513134,-0.9968212246894836,0,1,90,600,11
2334,185,4959622521724689016,Beginner,14208,30,-50815.69921875,26792.462890625,1225.6539306640625,0.05198673531413078,0.060950811952352524,0.0031788665801286697,-0.9967809319496155,0,1,90,600,11
2335,185,4959622521724689016,Beginner,14210,29,-50847.34765625,26821.30078125,1226.409912109375,0.052700500935316086,0.06185632199048996,0.0032706938218325377,-0.9966874122619629,0,1,90,600,11
2336,185,4959622521724689016,Beginner,14212,31,-50890.578125,26858.583984375,1227.6168212890625,0.05279715359210968,0.061521559953689575,0.003258907701820135,-0.996703028678894,0,1,90,600,11
2337,185,4959622521724689016,Beginner,14214,34,-50934.3828125,26895.1875,1228.812255859375,0.05337096378207207,0.06137634068727493,0.003286621766164899,-0.9966813325881958,0,1,90,600,11
2338,185,4959622521724689016,Beginner,14216,32,-50978.46484375,26931.45703125,1228.2608642578125,0.05432809516787529,0.0608954019844532,0.0033194213174283504,-0.9966590404510498,0,1,90,600,11
2339,185,4959622521724689016,Beginner,14218,31,-51011.63671875,26958.533203125,1228.2608642578125,0.05418650060892105,0.060370322316884995,0.003282091347500682,-0.996698796749115,0,1,90,600,11
2340,185,4959622521724689016,Beginner,14219,34,-51033.78125,26976.546875,1228.2608642578125,0.054713327437639236,0.059986360371112823,0.0032929424196481705,-0.9966931343078613,0,1,90,600,11
2341,185,4959622521724689016,Beginner,14221,32,-51078.20703125,27012.55078125,1228.2608642578125,0.05558117479085922,0.05759452283382416,0.0032114912755787373,-0.9967864751815796,0,1,90,600,11
2342,185,4959622521724689016,Beginner,14223,29,-51122.7421875,27048.267578125,1228.2608642578125,0.06672585755586624,0.05354359373450279,0.0035859127528965473,-0.9963272213935852,0,1,90,600,11
2343,185,4959622521724689016,Beginner,14225,29,-51167.703125,27083.443359375,1228.53564453125,0.08219275623559952,0.053242914378643036,0.004397362004965544,-0.995183527469635,0,1,90,600,11
2344,185,4959622521724689016,Beginner,14231,31,-51301.6640625,27164.328125,1229.07373046875,0.25593671202659607,0.044606514275074005,0.011823266744613647,-0.9655914306640625,0,1,90,600,11
2345,185,4959622521724689016,Beginner,14233,28,-51355.25,27183.95703125,1229.07373046875,0.2886732816696167,0.04550710320472717,0.013737753964960575,-0.9562469124794006,0,1,90,600,11
2346,185,4959622521724689016,Beginner,14234,34,-51368.90234375,27188.12109375,1229.3504638671875,0.2888081669807434,0.04568847641348839,0.013799676671624184,-0.9561966061592102,0,1,90,600,11
2347,185,4959622521724689016,Beginner,14236,33,-51437.92578125,27206.19921875,1229.3504638671875,0.29043829441070557,0.04699312895536423,0.014282274059951305,-0.9556323885917664,0,1,90,600,11
2348,185,4959622521724689016,Beginner,14238,33,-51479.67578125,27215.6953125,1229.3504638671875,0.29940545558929443,0.04964222386479378,0.01560098584741354,-0.952705979347229,0,1,90,600,11
2349,185,4959622521724689016,Beginner,14240,31,-51535.68359375,27226.73046875,1229.3504638671875,0.3601725697517395,0.052505359053611755,0.020308509469032288,-0.9311855435371399,0,1,90,600,11
2350,185,4959622521724689016,Beginner,14227,30,-51202.05078125,27109.001953125,1228.53564453125,0.14352363348007202,0.04832153767347336,0.007016380783170462,-0.9884415864944458,0,1,90,600,11
2351,185,4959622521724689016,Beginner,14229,32,-51250.31640625,27139.4375,1228.7977294921875,0.21523278951644897,0.04398752376437187,0.009705106727778912,-0.9755232930183411,0,1,90,600,11
2352,185,4959622521724689016,Beginner,14241,34,-51563.93359375,27230.8125,1229.3504638671875,0.37320849299430847,0.052525684237480164,0.021169181913137436,-0.9260174632072449,0,1,90,600,11
2353,185,4959622521724689016,Beginner,14243,30,-51620.765625,27236.16796875,1229.3504638671875,0.3733537793159485,0.051989976316690445,0.02096197009086609,-0.9259938597679138,0,1,90,600,11
2354,185,4959622521724689016,Beginner,14245,30,-51663.5078125,27238.72265625,1229.3504638671875,0.3732779920101166,0.051414892077445984,0.02072436921298504,-0.9260618686676025,0,1,90,600,11
2355,185,4959622521724689016,Beginner,14247,30,-51720.54296875,27241.125,1239.303466796875,0.37289711833000183,0.05058020353317261,0.02036255970597267,-0.9262692332267761,0,1,90,600,11
2356,185,4959622521724689016,Beginner,14249,30,-51777.6015625,27242.923828125,1257.6654052734375,0.3804892301559448,0.04988052695989609,0.020557615906000137,-0.9232103228569031,0,1,90,600,11
2357,185,4959622521724689016,Beginner,14251,29,-51820.41796875,27243.57421875,1270.86865234375,0.42633530497550964,0.048440080136060715,0.022870682179927826,-0.902977705001831,0,1,90,600,11
2358,185,4959622521724689016,Beginner,14252,41,-51863.20703125,27242.185546875,1284.373046875,0.45993757247924805,0.04691037908196449,0.024341613054275513,-0.8863770961761475,0,1,90,600,11
2359,185,4959622521724689016,Beginner,14254,29,-51905.8359375,27238.234375,1297.17236328125,0.4833947420120239,0.04628690704703331,0.025606289505958557,-0.8738028407096863,0,1,90,600,11
2360,185,4959622521724689016,Beginner,14256,28,-51962.41796875,27244.376953125,1313.1561279296875,0.5495548844337463,0.04564378038048744,0.03008846566081047,-0.8336670398712158,0,1,90,600,11
2361,185,4959622521724689016,Beginner,14260,31,-52042.94921875,27265.650390625,1334.0667724609375,0.6827600002288818,0.05382963642477989,0.050560854375362396,-0.7269007563591003,0,1,90,600,11
2362,185,4959622521724689016,Beginner,14258,32,-52013.69140625,27257.56640625,1326.7060546875,0.6387355327606201,0.04913674667477608,0.04093226045370102,-0.7667640447616577,0,1,90,600,11
2363,185,4959622521724689016,Beginner,14262,31,-52078.359375,27285.2578125,1343.100341796875,0.7515764832496643,0.05595017597079277,0.06428637355566025,-0.6541174054145813,0,1,90,600,11
2364,185,4959622521724689016,Beginner,14264,30,-52113.53125,27308.634765625,1359.6138916015625,0.7692298293113708,0.06266562640666962,0.07635828852653503,-0.63129061460495,0,1,90,600,11
2365,185,4959622521724689016,Beginner,14266,32,-52153.3203125,27335.388671875,1378.6087646484375,0.7659303545951843,0.07095864415168762,0.08583222329616547,-0.6332048773765564,0,1,90,600,11
2366,185,4959622521724689016,Beginner,14268,31,-52193.171875,27362.40234375,1380.2425537109375,0.7661247849464417,0.0708429217338562,0.08574245125055313,-0.6329947113990784,0,1,90,600,11
2367,185,4959622521724689016,Beginner,14270,32,-52223.0234375,27382.716796875,1378.750732421875,0.7661190629005432,0.07066495716571808,0.08551870286464691,-0.6330518126487732,0,1,90,600,11
2368,185,4959622521724689016,Beginner,14274,36,-52292.38671875,27447.861328125,1394.9952392578125,0.7629340291023254,0.05454035848379135,0.06492629647254944,-0.6408912539482117,0,1,90,600,11
2369,185,4959622521724689016,Beginner,14272,33,-52259.84765625,27412.046875,1388.0892333984375,0.7631667256355286,0.05494222044944763,0.06546200811862946,-0.6405252814292908,0,1,90,600,11
2370,185,4959622521724689016,Beginner,14276,32,-52318.9140625,27472.546875,1405.194091796875,0.7624978423118591,0.05434103682637215,0.06459464877843857,-0.6414605379104614,0,1,90,600,11
2371,185,4959622521724689016,Beginner,14278,33,-52365.74609375,27510.322265625,1416.3563232421875,0.7612879872322083,0.054554156959056854,0.06460242718458176,-0.6428771018981934,0,1,90,600,11
2372,185,4959622521724689016,Beginner,14280,34,-52394.62890625,27531.990234375,1424.0592041015625,0.761350691318512,0.055736951529979706,0.06604160368442535,-0.6425550580024719,0,1,90,600,11
2373,185,4959622521724689016,Beginner,14282,31,-52433.55859375,27560.3125,1434.802978515625,0.7609550952911377,0.05748450756072998,0.06806589663028717,-0.6426584720611572,0,1,90,600,11
2374,185,4959622521724689016,Beginner,14284,34,-52472.73046875,27588.310546875,1443.652587890625,0.7609022259712219,0.05882987007498741,0.06967923045158386,-0.6424263715744019,0,1,90,600,11
2375,185,4959622521724689016,Beginner,14286,32,-52502.1796875,27609.201171875,1450.55615234375,0.7611116766929626,0.05914173647761345,0.07010313868522644,-0.6421034336090088,0,1,90,600,11
2376,185,4959622521724689016,Beginner,14288,36,-52542.30078125,27635.673828125,1459.197509765625,0.761590838432312,0.0594843365252018,0.07062593102455139,-0.641446053981781,0,1,90,600,11
2377,185,4959622521724689016,Beginner,14290,34,-52578.4140625,27646.669921875,1468.1864013671875,0.7563984394073486,0.06228895112872124,0.07281499356031418,-0.6470544338226318,0,1,90,600,11
2378,185,4959622521724689016,Beginner,14292,31,-52612.7890625,27648.462890625,1477.9595947265625,0.7432973384857178,0.06417279690504074,0.07205730676651001,-0.6619657874107361,0,1,90,600,11
2379,185,4959622521724689016,Beginner,14294,32,-52638.60546875,27647.556640625,1486.179443359375,0.733972430229187,0.06444056332111359,0.07033656537532806,-0.6724467873573303,0,1,90,600,11
2380,185,4959622521724689016,Beginner,14296,30,-52673.0,27645.58984375,1497.0452880859375,0.7250116467475891,0.06309878081083298,0.06702345609664917,-0.6825573444366455,0,1,90,600,11
2381,185,4959622521724689016,Beginner,14298,32,-52707.390625,27643.6171875,1508.248291015625,0.7249901294708252,0.062322985380887985,0.06618033349514008,-0.6827337145805359,0,1,90,600,11
2382,185,4959622521724689016,Beginner,14300,34,-52739.5390625,27631.81640625,1520.56298828125,0.7251733541488647,0.061429888010025024,0.06525076180696487,-0.6827095746994019,0,1,90,600,11
2383,185,4959622521724689016,Beginner,14302,33,-52762.0234375,27616.208984375,1529.565673828125,0.7254709601402283,0.061369020491838455,0.06524248421192169,-0.682399570941925,0,1,90,600,11
2384,185,4959622521724689016,Beginner,14304,30,-52795.0,27586.94921875,1534.4232177734375,0.7274752855300903,0.059689994901418686,0.06380592286586761,-0.6805480122566223,0,1,90,600,11
2385,185,4959622521724689016,Beginner,14306,30,-52818.98046875,27548.734375,1537.145263671875,0.7329489588737488,0.057633668184280396,0.06258688122034073,-0.6749423146247864,0,1,90,600,11
2386,185,4959622521724689016,Beginner,14308,34,-52811.53125,27522.095703125,1536.0926513671875,0.751970112323761,0.052805181592702866,0.06069042161107063,-0.6542699933052063,0,1,90,600,11
2387,185,4959622521724689016,Beginner,14310,29,-52799.3125,27512.89453125,1534.199951171875,0.7706404328346252,0.047054775059223175,0.05729158967733383,-0.6329429745674133,0,1,90,600,11
2388,185,4959622521724689016,Beginner,14312,29,-52779.09375,27509.39453125,1531.0941162109375,0.7820119261741638,0.04309230297803879,0.05440651997923851,-0.6193870306015015,0,1,90,600,11
2389,185,4959622521724689016,Beginner,14314,32,-52758.546875,27511.06640625,1528.0501708984375,0.7822612524032593,0.04259916767477989,0.053821004927158356,-0.6191574931144714,0,1,90,600,11
2390,185,4959622521724689016,Beginner,14316,35,-52738.23828125,27514.69921875,1525.08447265625,0.7826583385467529,0.04209364578127861,0.05324522778391838,-0.6187398433685303,0,1,90,600,11
2391,185,4959622521724689016,Beginner,14318,31,-52718.0703125,27519.056640625,1519.112548828125,0.7831310033798218,0.04172937572002411,0.052862536162137985,-0.6181989908218384,0,1,90,600,11
2392,185,4959622521724689016,Beginner,14320,34,-52702.984375,27522.51171875,1514.3623046875,0.7834374308586121,0.04158556088805199,0.05273231491446495,-0.6178315281867981,0,1,90,600,11
