,playerguid,framenumber,frametime_ms,posX,posY,posZ,health,sessionid,stateflags
592,Lori_Ross,10922,31,62513.12109375,11253.970703125,3165.185791015625,600,2687592411372870805,1
593,Michelle_Rogers,10922,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
594,Richard_Johnson,10922,31,35843.0703125,56690.140625,6005.896484375,600,2687592411372870805,1
595,Lori_Ross,10922,31,62519.76953125,11235.1064453125,3163.091796875,600,2687592411372870805,1
596,Lori_Ross,10924,31,62525.3125,11215.888671875,3161.08154296875,600,2687592411372870805,1
597,Michelle_Rogers,10924,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
598,Lori_Ross,10924,31,62530.9375,11193.0361328125,3158.391357421875,600,2687592411372870805,1
599,Richard_Johnson,10924,31,35867.3984375,56652.4453125,6018.6826171875,600,2687592411372870805,1
600,Michelle_Rogers,10926,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
601,Lori_Ross,10926,31,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
602,Michelle_Rogers,10926,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
603,Lori_Ross,10928,30,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
604,Michelle_Rogers,10928,30,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
605,Michelle_Rogers,10930,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
606,Richard_Johnson,10930,31,35870.83203125,56646.640625,6020.64453125,600,2687592411372870805,1
607,Lori_Ross,10932,31,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
608,Lori_Ross,10934,31,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
609,Lori_Ross,10934,31,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
610,Lori_Ross,10936,30,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
611,Lori_Ross,10938,31,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
612,Lori_Ross,10938,31,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
613,Lori_Ross,10940,30,62532.72265625,11185.7861328125,3157.537841796875,600,2687592411372870805,1
614,Lori_Ross,10942,30,62529.2265625,11184.0224609375,3157.677734375,600,2687592411372870805,1
615,Richard_Johnson,10942,30,35870.83203125,56646.640625,6020.64453125,600,2687592411372870805,1
616,Lori_Ross,10944,31,62521.76953125,11180.3310546875,3157.982666015625,600,2687592411372870805,1
617,Richard_Johnson,10944,31,35870.83203125,56646.640625,6020.64453125,600,2687592411372870805,1
618,Lori_Ross,10944,31,62509.1015625,11174.0185546875,3158.496337890625,600,2687592411372870805,1
619,Lori_Ross,10946,31,62491.68359375,11165.009765625,3159.17138671875,600,2687592411372870805,1
620,Lori_Ross,10948,31,62470.94140625,11152.8955078125,3159.58740234375,600,2687592411372870805,1
621,Richard_Johnson,10948,31,35869.671875,56661.421875,6013.8544921875,600,2687592411372870805,1
622,Lori_Ross,10950,31,62470.94140625,11152.8955078125,3159.58740234375,600,2687592411372870805,1
623,Lori_Ross,10950,31,62470.94140625,11152.8955078125,3159.58740234375,600,2687592411372870805,1
624,Richard_Johnson,10952,31,35869.03515625,56704.6640625,5994.81103515625,600,2687592411372870805,1
625,Lori_Ross,10952,31,62470.94140625,11152.8955078125,3159.58740234375,600,2687592411372870805,1
626,Lori_Ross,10954,31,62470.94140625,11152.8955078125,3159.58740234375,600,2687592411372870805,1
627,Richard_Johnson,10954,31,35869.21484375,56756.09375,5975.26025390625,600,2687592411372870805,1
628,Lori_Ross,10956,31,62467.66015625,11155.87890625,3160.137451171875,600,2687592411372870805,1
629,Richard_Johnson,10956,31,35869.5859375,56813.078125,5958.9462890625,600,2687592411372870805,1
630,Lori_Ross,10958,31,62460.3359375,11162.4150390625,3161.352783203125,600,2687592411372870805,1
631,Lori_Ross,10958,31,62450.06640625,11171.5400390625,3163.05322265625,600,2687592411372870805,1
632,Richard_Johnson,10960,30,35869.63671875,56820.71875,5957.2939453125,600,2687592411372870805,1
633,Lori_Ross,10960,30,62436.140625,11183.8916015625,3165.3564453125,600,2687592411372870805,1
634,Lori_Ross,10962,31,62418.8984375,11199.2509765625,3167.58349609375,600,2687592411372870805,1
635,Lori_Ross,10964,30,62399.00390625,11217.1494140625,3169.908447265625,600,2687592411372870805,1
636,Richard_Johnson,10964,30,35857.0625,56820.80078125,5960.57861328125,600,2687592411372870805,1
637,Lori_Ross,10964,30,62377.98828125,11236.341796875,3171.945556640625,600,2687592411372870805,1
638,Lori_Ross,10966,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
639,Richard_Johnson,10970,31,35737.8984375,56821.56640625,5991.01806640625,600,2687592411372870805,1
640,Richard_Johnson,10972,31,35661.38671875,56821.51953125,6010.619140625,600,2687592411372870805,1
641,Lori_Ross,10974,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
642,Lori_Ross,10976,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
643,Lori_Ross,10976,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
644,Richard_Johnson,10976,31,35588.75390625,56803.12890625,6030.8759765625,600,2687592411372870805,1
645,Lori_Ross,10978,30,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
646,Lori_Ross,10980,30,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
647,Richard_Johnson,10980,30,35542.41015625,56769.8515625,6047.66552734375,600,2687592411372870805,1
648,Lori_Ross,10980,30,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
649,Lori_Ross,10983,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
650,Richard_Johnson,10983,31,35534.51953125,56717.25,6058.40771484375,600,2687592411372870805,1
651,Lori_Ross,10985,32,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
652,Richard_Johnson,10987,32,35547.28125,56667.38671875,6075.97607421875,600,2687592411372870805,1
653,Richard_Johnson,10990,31,35553.0,56612.0703125,6101.69921875,600,2687592411372870805,1
654,Richard_Johnson,10992,31,35541.34765625,56553.90625,6137.958984375,600,2687592411372870805,1
655,Richard_Johnson,10996,30,35522.62890625,56489.8984375,6180.1083984375,600,2687592411372870805,1
656,Michelle_Rogers,11002,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
657,Michelle_Rogers,11004,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
658,Richard_Johnson,11004,31,35458.16015625,56293.2578125,6285.568359375,600,2687592411372870805,1
659,Michelle_Rogers,11004,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
660,Michelle_Rogers,11006,30,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
661,Richard_Johnson,11006,30,35431.62890625,56221.49609375,6317.11279296875,600,2687592411372870805,1
662,Richard_Johnson,11008,31,35393.1953125,56187.8359375,6336.1357421875,600,2687592411372870805,1
663,Michelle_Rogers,11010,31,-37097.515625,-56304.7265625,2371.270263671875,600,2687592411372870805,1
664,Michelle_Rogers,11012,31,-37098.51953125,-56300.58203125,2371.150390625,600,2687592411372870805,1
665,Michelle_Rogers,11012,31,-37099.2265625,-56297.6796875,2371.06640625,600,2687592411372870805,1
666,Richard_Johnson,11012,31,35319.33984375,56168.6640625,6355.42822265625,600,2687592411372870805,1
667,Michelle_Rogers,11014,30,-37101.21484375,-56289.50390625,2370.83056640625,600,2687592411372870805,1
668,Michelle_Rogers,11014,30,-37103.88671875,-56278.41015625,2370.509033203125,600,2687592411372870805,1
669,Michelle_Rogers,11016,31,-37105.5,-56271.6171875,2370.310546875,600,2687592411372870805,1
670,Richard_Johnson,11016,31,35260.28515625,56162.5703125,6364.15771484375,600,2687592411372870805,1
671,Michelle_Rogers,11016,31,-37109.25390625,-56255.4296875,2369.96875,600,2687592411372870805,1
672,Michelle_Rogers,11018,31,-37113.52734375,-56236.3671875,2369.7080078125,600,2687592411372870805,1
673,Michelle_Rogers,11018,31,-37115.84375,-56225.78515625,2369.558837890625,600,2687592411372870805,1
674,Richard_Johnson,11018,31,35205.89453125,56158.54296875,6370.7568359375,600,2687592411372870805,1
675,Michelle_Rogers,11020,31,-37120.6875,-56203.21875,2369.072998046875,600,2687592411372870805,1
676,Michelle_Rogers,11020,31,-37123.59765625,-56191.671875,2368.859619140625,600,2687592411372870805,1
677,Michelle_Rogers,11022,30,-37134.14453125,-56171.41796875,2368.932861328125,600,2687592411372870805,1
678,Richard_Johnson,11022,30,35155.2265625,56155.21484375,6375.93359375,600,2687592411372870805,1
679,Michelle_Rogers,11022,30,-37148.375,-56153.2109375,2369.38916015625,600,2687592411372870805,1
680,Jesus_Roberts,11024,30,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
681,Michelle_Rogers,11024,30,-37174.01953125,-56128.44921875,2370.200927734375,600,2687592411372870805,1
682,Richard_Johnson,11024,30,35106.328125,56152.0703125,6380.14453125,600,2687592411372870805,1
683,Jesus_Roberts,11024,30,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
684,Jesus_Roberts,11026,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
685,Michelle_Rogers,11026,31,-37202.1484375,-56105.33203125,2371.100830078125,600,2687592411372870805,1
686,Jesus_Roberts,11026,31,-58219.01953125,20760.494140625,602.7407836914062,600,2687592411372870805,1
687,Richard_Johnson,11026,31,35057.5859375,56152.60546875,6383.6171875,600,2687592411372870805,1
688,Jesus_Roberts,11028,31,-58217.98046875,20759.140625,601.9589233398438,600,2687592411372870805,1
689,Michelle_Rogers,11028,31,-37223.2109375,-56074.69140625,2371.205078125,600,2687592411372870805,1
690,Jesus_Roberts,11028,31,-58214.87109375,20755.044921875,599.5985717773438,600,2687592411372870805,1
691,Richard_Johnson,11028,31,35008.11328125,56159.94140625,6385.59228515625,600,2687592411372870805,1
692,Jesus_Roberts,11030,31,-58210.4609375,20749.099609375,596.1915283203125,600,2687592411372870805,1
693,Michelle_Rogers,11030,31,-37234.70703125,-56038.56640625,2369.89501953125,600,2687592411372870805,1
694,Jesus_Roberts,11030,31,-58204.87109375,20741.20703125,591.7139892578125,600,2687592411372870805,1
695,Jesus_Roberts,11032,30,-58198.35546875,20731.21875,586.1453857421875,600,2687592411372870805,1
696,Michelle_Rogers,11032,30,-37239.98046875,-56003.21484375,2366.899169921875,600,2687592411372870805,1
697,Richard_Johnson,11032,30,34955.5859375,56175.0546875,6389.21484375,600,2687592411372870805,1
698,Jesus_Roberts,11032,30,-58191.28125,20718.958984375,579.4727783203125,600,2687592411372870805,1
699,Jesus_Roberts,11034,31,-58184.07421875,20704.279296875,571.7064208984375,600,2687592411372870805,1
700,Michelle_Rogers,11034,31,-37242.26171875,-55968.859375,2363.683837890625,600,2687592411372870805,1
701,Jesus_Roberts,11034,31,-58177.1953125,20687.087890625,562.8854370117188,600,2687592411372870805,1
702,Richard_Johnson,11034,31,34903.1875,56194.73828125,6394.13232421875,600,2687592411372870805,1
703,Jesus_Roberts,11036,31,-58171.02734375,20667.375,553.7008666992188,600,2687592411372870805,1
704,Michelle_Rogers,11036,31,-37243.2578125,-55922.42578125,2359.49951171875,600,2687592411372870805,1
705,Jesus_Roberts,11036,31,-58168.296875,20656.5859375,549.6644287109375,600,2687592411372870805,1
706,Jesus_Roberts,11038,31,-58163.67578125,20633.181640625,541.0720825195312,600,2687592411372870805,1
707,Michelle_Rogers,11038,31,-37243.27734375,-55887.109375,2353.840087890625,600,2687592411372870805,1
708,Jesus_Roberts,11038,31,-58160.265625,20607.400390625,531.8191528320312,600,2687592411372870805,1
709,Richard_Johnson,11038,31,34854.14453125,56214.765625,6399.0693359375,600,2687592411372870805,1
710,Jesus_Roberts,11040,31,-58158.06640625,20579.3046875,521.926513671875,600,2687592411372870805,1
711,Michelle_Rogers,11040,31,-37243.01171875,-55852.08984375,2347.951904296875,600,2687592411372870805,1
712,Jesus_Roberts,11040,31,-58156.97265625,20548.99609375,511.4157409667969,600,2687592411372870805,1
713,Richard_Johnson,11040,31,34803.14453125,56236.38671875,6407.7197265625,600,2687592411372870805,1
714,Jesus_Roberts,11042,33,-58156.81640625,20518.23046875,501.6933288574219,600,2687592411372870805,1
715,Michelle_Rogers,11042,33,-37242.62109375,-55816.9921875,2359.888916015625,600,2687592411372870805,1
716,Jesus_Roberts,11042,33,-58157.3515625,20487.466796875,492.7064208984375,600,2687592411372870805,1
717,Richard_Johnson,11042,33,34760.28515625,56256.05078125,6414.814453125,600,2687592411372870805,1
718,Jesus_Roberts,11044,30,-58158.375,20456.716796875,484.28314208984375,600,2687592411372870805,1
719,Michelle_Rogers,11044,30,-37242.15625,-55781.73046875,2360.888427734375,600,2687592411372870805,1
720,Jesus_Roberts,11044,30,-58159.7421875,20425.978515625,475.8888854980469,600,2687592411372870805,1
721,Jesus_Roberts,11046,31,-58160.51953125,20410.615234375,471.7001037597656,600,2687592411372870805,1
722,Michelle_Rogers,11046,31,-37241.625,-55744.6640625,2358.533447265625,600,2687592411372870805,1
723,Richard_Johnson,11046,31,34715.8984375,56280.11328125,6423.63916015625,600,2687592411372870805,1
724,Jesus_Roberts,11046,31,-58162.21484375,20379.89453125,463.3349914550781,600,2687592411372870805,1
725,Jesus_Roberts,11048,30,-58164.046875,20349.181640625,454.9822082519531,600,2687592411372870805,1
726,Michelle_Rogers,11048,30,-37240.93359375,-55698.375,2356.186279296875,600,2687592411372870805,1
727,Richard_Johnson,11048,30,34680.23828125,56302.3359375,6431.171875,600,2687592411372870805,1
728,Jesus_Roberts,11048,30,-58165.97265625,20318.474609375,446.8713684082031,600,2687592411372870805,1
729,Jesus_Roberts,11050,30,-58167.96484375,20287.771484375,439.92724609375,600,2687592411372870805,1
730,Michelle_Rogers,11050,30,-37240.40625,-55663.83984375,2354.43359375,600,2687592411372870805,1
731,Richard_Johnson,11050,30,34638.59375,56334.03515625,6441.1357421875,600,2687592411372870805,1
732,Jesus_Roberts,11050,30,-58170.0078125,20257.072265625,434.2563171386719,600,2687592411372870805,1
733,Jesus_Roberts,11052,31,-58172.08203125,20226.375,428.5861511230469,600,2687592411372870805,1
734,Michelle_Rogers,11052,31,-37239.875,-55629.28515625,2352.6796875,600,2687592411372870805,1
735,Jesus_Roberts,11052,31,-58174.1640625,20195.6796875,425.243408203125,600,2687592411372870805,1
736,Richard_Johnson,11052,31,34602.484375,56370.625,6449.82666015625,600,2687592411372870805,1
737,Jesus_Roberts,11054,31,-58175.19140625,20180.330078125,423.91265869140625,600,2687592411372870805,1
738,Michelle_Rogers,11054,31,-37239.16796875,-55583.3359375,2350.34765625,600,2687592411372870805,1
739,Jesus_Roberts,11054,31,-58177.17578125,20149.625,421.2460632324219,600,2687592411372870805,1
740,Jesus_Roberts,11056,30,-58178.94921875,20118.908203125,418.0325927734375,600,2687592411372870805,1
741,Michelle_Rogers,11056,30,-37238.58984375,-55546.0859375,2348.456787109375,600,2687592411372870805,1
742,Richard_Johnson,11056,30,34568.921875,56411.91796875,6459.6083984375,600,2687592411372870805,1
743,Jesus_Roberts,11056,30,-58180.26953125,20088.169921875,417.82318115234375,600,2687592411372870805,1
744,Jesus_Roberts,11058,30,-58180.84375,20057.408203125,419.6977844238281,600,2687592411372870805,1
745,Michelle_Rogers,11058,30,-37238.04296875,-55510.65234375,2366.86328125,600,2687592411372870805,1
746,Richard_Johnson,11058,30,34541.19921875,56450.390625,6469.6572265625,600,2687592411372870805,1
747,Jesus_Roberts,11058,30,-58180.40625,20026.646484375,422.0783996582031,600,2687592411372870805,1
748,Jesus_Roberts,11060,30,-58178.75390625,19995.92578125,424.9129943847656,600,2687592411372870805,1
749,Michelle_Rogers,11060,30,-37237.45703125,-55472.99609375,2393.848876953125,600,2687592411372870805,1
750,Jesus_Roberts,11060,30,-58175.80859375,19965.30078125,430.0351257324219,600,2687592411372870805,1
751,Richard_Johnson,11060,30,34515.265625,56491.83984375,6474.4287109375,600,2687592411372870805,1
752,Jesus_Roberts,11062,31,-58173.875,19950.0390625,432.5669250488281,600,2687592411372870805,1
753,Michelle_Rogers,11062,31,-37236.765625,-55431.265625,2421.782470703125,600,2687592411372870805,1
754,Jesus_Roberts,11062,31,-58169.234375,19919.625,437.5767822265625,600,2687592411372870805,1
755,Lori_Ross,11062,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
756,Richard_Johnson,11062,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
757,Jesus_Roberts,11064,31,-58165.671875,19889.11328125,442.9158935546875,600,2687592411372870805,1
758,Lori_Ross,11064,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
759,Michelle_Rogers,11064,31,-37235.84375,-55391.19140625,2446.912841796875,600,2687592411372870805,1
760,Jesus_Roberts,11064,31,-58168.01171875,19858.458984375,451.1144714355469,600,2687592411372870805,1
761,Jesus_Roberts,11066,31,-58174.515625,19828.400390625,459.5854187011719,600,2687592411372870805,1
762,Lori_Ross,11066,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
763,Michelle_Rogers,11066,31,-37234.44921875,-55351.09375,2469.888671875,600,2687592411372870805,1
764,Richard_Johnson,11066,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
765,Jesus_Roberts,11066,31,-58183.8046875,19799.072265625,467.9698181152344,600,2687592411372870805,1
766,Jesus_Roberts,11068,31,-58194.8828125,19770.37109375,477.3488464355469,600,2687592411372870805,1
767,Lori_Ross,11068,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
768,Michelle_Rogers,11068,31,-37232.5703125,-55312.015625,2489.656005859375,600,2687592411372870805,1
769,Richard_Johnson,11068,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
770,Jesus_Roberts,11068,31,-58207.07421875,19742.123046875,487.9356384277344,600,2687592411372870805,1
771,Jesus_Roberts,11070,31,-58213.4453125,19728.12109375,492.8674011230469,600,2687592411372870805,1
772,Michelle_Rogers,11070,31,-37230.25390625,-55273.22265625,2506.136474609375,600,2687592411372870805,1
773,Jesus_Roberts,11070,31,-58221.4921875,19698.462890625,502.75372314453125,600,2687592411372870805,1
774,Lori_Ross,11070,31,62372.55078125,11241.306640625,3172.47265625,600,2687592411372870805,1
775,Richard_Johnson,11070,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
776,Jesus_Roberts,11072,31,-58224.51171875,19667.861328125,512.8134155273438,600,2687592411372870805,1
777,Lori_Ross,11072,31,62374.95703125,11237.0126953125,3172.02685546875,600,2687592411372870805,1
778,Michelle_Rogers,11072,31,-37227.6328125,-55235.4609375,2518.57763671875,600,2687592411372870805,1
779,Jesus_Roberts,11072,31,-58223.87109375,19637.111328125,522.824951171875,600,2687592411372870805,1
780,Richard_Johnson,11072,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
781,Jesus_Roberts,11074,31,-58220.6484375,19606.51953125,532.7163696289062,600,2687592411372870805,1
782,Lori_Ross,11074,31,62392.03125,11233.8662109375,3171.633544921875,600,2687592411372870805,1
783,Michelle_Rogers,11074,31,-37224.7109375,-55197.63671875,2526.904052734375,600,2687592411372870805,1
784,Jesus_Roberts,11074,31,-58215.67578125,19576.158203125,542.9405517578125,600,2687592411372870805,1
785,Richard_Johnson,11074,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
786,Jesus_Roberts,11076,31,-58209.7421875,19545.966796875,552.7418212890625,600,2687592411372870805,1
787,Lori_Ross,11076,31,62417.3359375,11241.8408203125,3171.61279296875,600,2687592411372870805,1
788,Michelle_Rogers,11076,31,-37222.43359375,-55158.1796875,2530.529541015625,600,2687592411372870805,1
789,Jesus_Roberts,11076,31,-58203.671875,19515.8046875,562.173828125,600,2687592411372870805,1
790,Jesus_Roberts,11078,31,-58198.19140625,19485.529296875,571.635009765625,600,2687592411372870805,1
791,Lori_Ross,11078,31,62429.93359375,11249.4345703125,3171.5498046875,600,2687592411372870805,1
792,Michelle_Rogers,11078,31,-37223.83984375,-55119.5625,2528.390625,600,2687592411372870805,1
793,Jesus_Roberts,11078,31,-58195.83984375,19470.326171875,576.3825073242188,600,2687592411372870805,1
794,Richard_Johnson,11078,31,34509.95703125,56500.5703125,6474.84033203125,600,2687592411372870805,1
795,Jesus_Roberts,11080,31,-58192.1015625,19439.7890625,585.7675170898438,600,2687592411372870805,1
796,Lori_Ross,11080,31,62457.62890625,11272.1484375,3171.618896484375,600,2687592411372870805,1
797,Michelle_Rogers,11080,31,-37228.49609375,-55081.90625,2520.111572265625,600,2687592411372870805,1
798,Jesus_Roberts,11080,31,-58189.6640625,19409.119140625,593.6319580078125,600,2687592411372870805,1
799,Richard_Johnson,11080,31,34504.71875,56508.28125,6475.40576171875,600,2687592411372870805,1
800,Jesus_Roberts,11082,31,-58188.32421875,19378.3828125,601.125,600,2687592411372870805,1
801,Lori_Ross,11082,31,62486.453125,11299.8828125,3171.22119140625,600,2687592411372870805,1
802,Michelle_Rogers,11082,31,-37236.01171875,-55044.55078125,2504.90771484375,600,2687592411372870805,1
803,Jesus_Roberts,11082,31,-58187.7578125,19347.62109375,608.4332885742188,600,2687592411372870805,1
804,Richard_Johnson,11082,31,34493.46875,56524.83984375,6476.619140625,600,2687592411372870805,1
805,Jesus_Roberts,11084,30,-58187.73828125,19316.85546875,615.5430908203125,600,2687592411372870805,1
806,Lori_Ross,11084,30,62514.55078125,11328.3544921875,3170.644775390625,600,2687592411372870805,1
807,Michelle_Rogers,11084,30,-37246.0,-54995.61328125,2473.28076171875,600,2687592411372870805,1
808,Jesus_Roberts,11084,30,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
809,Jesus_Roberts,11086,30,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
810,Lori_Ross,11086,30,62542.4140625,11357.0556640625,3168.209716796875,600,2687592411372870805,1
811,Michelle_Rogers,11086,30,-37251.7890625,-54957.54296875,2438.946533203125,600,2687592411372870805,1
812,Richard_Johnson,11086,30,34476.41015625,56549.94921875,6480.39013671875,600,2687592411372870805,1
813,Lori_Ross,11088,31,62556.26953125,11371.4794921875,3166.443603515625,600,2687592411372870805,1
814,Michelle_Rogers,11088,31,-37255.45703125,-54920.15234375,2419.08203125,600,2687592411372870805,1
815,Jesus_Roberts,11088,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
816,Lori_Ross,11088,31,62569.87890625,11386.1376953125,3164.72216796875,600,2687592411372870805,1
817,Richard_Johnson,11088,31,34451.31640625,56586.875,6481.314453125,600,2687592411372870805,1
818,Jesus_Roberts,11090,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
819,Lori_Ross,11090,31,62594.66015625,11417.5087890625,3161.885009765625,600,2687592411372870805,1
820,Michelle_Rogers,11090,31,-37255.05859375,-54880.5390625,2422.0869140625,600,2687592411372870805,1
821,Jesus_Roberts,11090,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
822,Richard_Johnson,11090,31,34445.28125,56595.7578125,6480.97607421875,600,2687592411372870805,1
823,Jesus_Roberts,11092,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
824,Lori_Ross,11092,31,62614.12109375,11452.431640625,3157.618408203125,600,2687592411372870805,1
825,Michelle_Rogers,11092,31,-37252.796875,-54844.640625,2424.7646484375,600,2687592411372870805,1
826,Jesus_Roberts,11092,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
827,Richard_Johnson,11092,31,34445.28125,56595.7578125,6480.97607421875,600,2687592411372870805,1
828,Jesus_Roberts,11094,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
829,Michelle_Rogers,11094,31,-37249.44140625,-54806.44921875,2427.424560546875,600,2687592411372870805,1
830,Jesus_Roberts,11094,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
831,Lori_Ross,11094,31,62622.39453125,11470.6416015625,3155.7216796875,600,2687592411372870805,1
832,Richard_Johnson,11094,31,34445.28125,56595.7578125,6480.97607421875,600,2687592411372870805,1
833,Jesus_Roberts,11096,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
834,Lori_Ross,11096,31,62637.41796875,11507.71484375,3152.18017578125,600,2687592411372870805,1
835,Michelle_Rogers,11096,31,-37245.92578125,-54771.15625,2429.352783203125,600,2687592411372870805,1
836,Jesus_Roberts,11096,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
837,Jesus_Roberts,11098,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
838,Lori_Ross,11098,31,62651.3671875,11545.2060546875,3146.09326171875,600,2687592411372870805,1
839,Michelle_Rogers,11098,31,-37242.2578125,-54736.2265625,2431.380126953125,600,2687592411372870805,1
840,Richard_Johnson,11098,31,34445.28125,56595.7578125,6480.97607421875,600,2687592411372870805,1
841,Jesus_Roberts,11098,31,-58188.09765625,19286.08984375,622.3106689453125,600,2687592411372870805,1
842,Lori_Ross,11100,31,62658.94921875,11566.1533203125,3142.513916015625,600,2687592411372870805,1
843,Michelle_Rogers,11100,31,-37238.24609375,-54699.94921875,2433.2373046875,600,2687592411372870805,1
844,Richard_Johnson,11100,31,34445.28125,56595.7578125,6480.97607421875,600,2687592411372870805,1
845,Lori_Ross,11100,31,62667.23828125,11589.291015625,3138.577880859375,600,2687592411372870805,1
846,Lori_Ross,11102,32,62681.2734375,11610.052734375,3133.798828125,600,2687592411372870805,1
847,Michelle_Rogers,11102,32,-37239.47265625,-54664.484375,2435.77685546875,600,2687592411372870805,1
848,Lori_Ross,11102,32,62699.6484375,11629.146484375,3128.697265625,600,2687592411372870805,1
849,Richard_Johnson,11102,32,34439.5625,56604.6875,6480.55029296875,600,2687592411372870805,1
850,Lori_Ross,11104,31,62721.55078125,11647.1826171875,3122.474853515625,600,2687592411372870805,1
851,Michelle_Rogers,11104,31,-37256.734375,-54621.39453125,2439.875244140625,600,2687592411372870805,1
852,Lori_Ross,11104,31,62746.24609375,11664.48828125,3113.581298828125,600,2687592411372870805,1
853,Lori_Ross,11106,30,62771.8125,11680.478515625,3107.759765625,600,2687592411372870805,1
854,Michelle_Rogers,11106,30,-37273.08203125,-54590.7578125,2443.139404296875,600,2687592411372870805,1
855,Richard_Johnson,11106,30,34429.58984375,56620.734375,6479.6416015625,600,2687592411372870805,1
856,Lori_Ross,11106,30,62797.93359375,11695.544921875,3101.365966796875,600,2687592411372870805,1
857,Lori_Ross,11108,31,62824.4140625,11709.970703125,3094.435302734375,600,2687592411372870805,1
858,Michelle_Rogers,11108,31,-37281.0859375,-54556.7265625,2448.510009765625,600,2687592411372870805,1
859,Richard_Johnson,11108,31,34429.765625,56621.57421875,6479.5087890625,600,2687592411372870805,1
860,Lori_Ross,11108,31,62851.1328125,11723.9541015625,3087.484375,600,2687592411372870805,1
861,Lori_Ross,11110,30,62878.0078125,11737.6337890625,3079.737060546875,600,2687592411372870805,1
862,Michelle_Rogers,11110,30,-37283.0390625,-54521.97265625,2457.8173828125,600,2687592411372870805,1
863,Richard_Johnson,11110,30,34430.91015625,56622.3359375,6479.068359375,600,2687592411372870805,1
864,Lori_Ross,11112,31,62932.0390625,11764.4345703125,3062.290771484375,600,2687592411372870805,1
865,Michelle_Rogers,11112,31,-37282.015625,-54487.35546875,2465.239013671875,600,2687592411372870805,1
866,Richard_Johnson,11112,31,34430.91015625,56622.3359375,6479.068359375,600,2687592411372870805,1
867,Lori_Ross,11114,31,62959.13671875,11777.666015625,3053.253173828125,600,2687592411372870805,1
